quarter_key,year,quarter,region_ar,city,property_type,rental_contracts,avg_rent,property_category_ar
2021Q1,2021,1,المنطقة الشرقية,Khobar,Residential,1029,12700.557312,استديو - سكني
2021Q1,2021,1,المنطقة الشرقية,Dammam,Residential,2056,11005.643797,استديو - سكني
2021Q1,2021,1,المنطقة الشرقية,Khobar,Residential,351,62533.734375,دوبلاكس - سكني
2021Q1,2021,1,المنطقة الشرقية,Dammam,Residential,349,43096.514925,دوبلاكس - سكني
2021Q1,2021,1,المنطقة الشرقية,Khobar,Residential,161,35178.503875,دور - سكني
2021Q1,2021,1,المنطقة الشرقية,Dammam,Residential,389,28557.727848,دور - سكني
2021Q1,2021,1,المنطقة الشرقية,Khobar,Residential,11164,18862.832373,شقة - سكني
2021Q1,2021,1,المنطقة الشرقية,Dammam,Residential,17923,16666.367279,شقة - سكني
2021Q1,2021,1,المنطقة الشرقية,Khobar,Residential,399,78010.512605,فيلا - سكني
2021Q1,2021,1,المنطقة الشرقية,Dammam,Residential,224,49767.170103,فيلا - سكني
2021Q1,2021,1,المنطقة الشرقية,Khobar,Commercial,1011,593.23475,محل - تجاري
2021Q1,2021,1,المنطقة الشرقية,Dammam,Commercial,2329,667.860672,محل - تجاري
2021Q1,2021,1,المنطقة الشرقية,Khobar,Commercial,87,639.439664,معرض تجاري - تجاري
2021Q1,2021,1,المنطقة الشرقية,Dammam,Commercial,159,738.628752,معرض تجاري - تجاري
2021Q1,2021,1,المنطقة الشرقية,Khobar,Commercial,530,407.422203,مكتب - تجاري
2021Q1,2021,1,المنطقة الشرقية,Dammam,Commercial,620,312.051643,مكتب - تجاري
2021Q2,2021,2,المنطقة الشرقية,Khobar,Residential,495,13137.523584,استديو - سكني
2021Q2,2021,2,المنطقة الشرقية,Dammam,Residential,815,12755.117241,استديو - سكني
2021Q2,2021,2,المنطقة الشرقية,Khobar,Residential,96,50887.3125,دوبلاكس - سكني
2021Q2,2021,2,المنطقة الشرقية,Dammam,Residential,84,37895.085365,دوبلاكس - سكني
2021Q2,2021,2,المنطقة الشرقية,Khobar,Residential,118,35116.4625,دور - سكني
2021Q2,2021,2,المنطقة الشرقية,Dammam,Residential,169,29421.177777,دور - سكني
2021Q2,2021,2,المنطقة الشرقية,Khobar,Residential,4678,19201.632528,شقة - سكني
2021Q2,2021,2,المنطقة الشرقية,Dammam,Residential,8061,17235.813624,شقة - سكني
2021Q2,2021,2,المنطقة الشرقية,Khobar,Residential,121,68024.345454,فيلا - سكني
2021Q2,2021,2,المنطقة الشرقية,Dammam,Residential,95,46165.94382,فيلا - سكني
2021Q2,2021,2,المنطقة الشرقية,Khobar,Commercial,453,539.79147,محل - تجاري
2021Q2,2021,2,المنطقة الشرقية,Dammam,Commercial,1052,706.542027,محل - تجاري
2021Q2,2021,2,المنطقة الشرقية,Khobar,Commercial,38,569.060583,معرض تجاري - تجاري
2021Q2,2021,2,المنطقة الشرقية,Dammam,Commercial,88,738.768599,معرض تجاري - تجاري
2021Q2,2021,2,المنطقة الشرقية,Khobar,Commercial,207,419.720208,مكتب - تجاري
2021Q2,2021,2,المنطقة الشرقية,Dammam,Commercial,284,322.967859,مكتب - تجاري
2021Q3,2021,3,المنطقة الشرقية,Khobar,Residential,641,13866.150943,استديو - سكني
2021Q3,2021,3,المنطقة الشرقية,Dammam,Residential,1311,12423.330739,استديو - سكني
2021Q3,2021,3,المنطقة الشرقية,Khobar,Residential,100,53898.227848,دوبلاكس - سكني
2021Q3,2021,3,المنطقة الشرقية,Dammam,Residential,165,39872.679738,دوبلاكس - سكني
2021Q3,2021,3,المنطقة الشرقية,Khobar,Residential,122,29843.069306,دور - سكني
2021Q3,2021,3,المنطقة الشرقية,Dammam,Residential,368,26882.916387,دور - سكني
2021Q3,2021,3,المنطقة الشرقية,Khobar,Residential,7649,20591.184142,شقة - سكني
2021Q3,2021,3,المنطقة الشرقية,Dammam,Residential,14465,18020.251745,شقة - سكني
2021Q3,2021,3,المنطقة الشرقية,Khobar,Residential,369,70321.082066,فيلا - سكني
2021Q3,2021,3,المنطقة الشرقية,Dammam,Residential,354,49117.014545,فيلا - سكني
2021Q3,2021,3,المنطقة الشرقية,Khobar,Commercial,1098,561.62343,محل - تجاري
2021Q3,2021,3,المنطقة الشرقية,Dammam,Commercial,2239,715.339811,محل - تجاري
2021Q3,2021,3,المنطقة الشرقية,Khobar,Commercial,329,761.113915,معرض تجاري - تجاري
2021Q3,2021,3,المنطقة الشرقية,Dammam,Commercial,480,725.010205,معرض تجاري - تجاري
2021Q3,2021,3,المنطقة الشرقية,Khobar,Commercial,589,445.764283,مكتب - تجاري
2021Q3,2021,3,المنطقة الشرقية,Dammam,Commercial,684,326.276666,مكتب - تجاري
2021Q4,2021,4,المنطقة الشرقية,Khobar,Residential,920,12672.755905,استديو - سكني
2021Q4,2021,4,المنطقة الشرقية,Dammam,Residential,1854,11624.399728,استديو - سكني
2021Q4,2021,4,المنطقة الشرقية,Khobar,Residential,135,50836.785123,دوبلاكس - سكني
2021Q4,2021,4,المنطقة الشرقية,Dammam,Residential,229,40506.069124,دوبلاكس - سكني
2021Q4,2021,4,المنطقة الشرقية,Khobar,Residential,172,28377.492187,دور - سكني
2021Q4,2021,4,المنطقة الشرقية,Dammam,Residential,372,28729.559602,دور - سكني
2021Q4,2021,4,المنطقة الشرقية,Khobar,Residential,11397,19433.483526,شقة - سكني
2021Q4,2021,4,المنطقة الشرقية,Dammam,Residential,19649,17390.754536,شقة - سكني
2021Q4,2021,4,المنطقة الشرقية,Khobar,Residential,352,73570.415841,فيلا - سكني
2021Q4,2021,4,المنطقة الشرقية,Dammam,Residential,376,62738.758513,فيلا - سكني
2021Q4,2021,4,المنطقة الشرقية,Khobar,Commercial,1206,582.395028,محل - تجاري
2021Q4,2021,4,المنطقة الشرقية,Dammam,Commercial,3170,785.131894,محل - تجاري
2021Q4,2021,4,المنطقة الشرقية,Khobar,Commercial,444,838.403314,معرض تجاري - تجاري
2021Q4,2021,4,المنطقة الشرقية,Dammam,Commercial,547,805.591613,معرض تجاري - تجاري
2021Q4,2021,4,المنطقة الشرقية,Khobar,Commercial,576,417.390609,مكتب - تجاري
2021Q4,2021,4,المنطقة الشرقية,Dammam,Commercial,836,318.057883,مكتب - تجاري
2022Q1,2022,1,المنطقة الشرقية,Khobar,Residential,1245,12564.538194,استديو - سكني
2022Q1,2022,1,المنطقة الشرقية,Dammam,Residential,2232,11720.989455,استديو - سكني
2022Q1,2022,1,المنطقة الشرقية,Khobar,Residential,166,57811.229299,دوبلاكس - سكني
2022Q1,2022,1,المنطقة الشرقية,Dammam,Residential,284,39314.868,دوبلاكس - سكني
2022Q1,2022,1,المنطقة الشرقية,Khobar,Residential,192,33533.204081,دور - سكني
2022Q1,2022,1,المنطقة الشرقية,Dammam,Residential,467,27672.546153,دور - سكني
2022Q1,2022,1,المنطقة الشرقية,Khobar,Residential,12486,18466.313191,شقة - سكني
2022Q1,2022,1,المنطقة الشرقية,Dammam,Residential,22737,17027.901949,شقة - سكني
2022Q1,2022,1,المنطقة الشرقية,Khobar,Residential,506,71622.206278,فيلا - سكني
2022Q1,2022,1,المنطقة الشرقية,Dammam,Residential,361,55696.196078,فيلا - سكني
2022Q1,2022,1,المنطقة الشرقية,Khobar,Commercial,1882,619.767187,محل - تجاري
2022Q1,2022,1,المنطقة الشرقية,Dammam,Commercial,4291,769.484093,محل - تجاري
2022Q1,2022,1,المنطقة الشرقية,Khobar,Commercial,500,845.376146,معرض تجاري - تجاري
2022Q1,2022,1,المنطقة الشرقية,Dammam,Commercial,714,819.306402,معرض تجاري - تجاري
2022Q1,2022,1,المنطقة الشرقية,Khobar,Commercial,876,420.274489,مكتب - تجاري
2022Q1,2022,1,المنطقة الشرقية,Dammam,Commercial,1038,352.109901,مكتب - تجاري
2022Q2,2022,2,المنطقة الشرقية,Khobar,Residential,972,15734.740277,استديو - سكني
2022Q2,2022,2,المنطقة الشرقية,Dammam,Residential,2062,11802.864231,استديو - سكني
2022Q2,2022,2,المنطقة الشرقية,Khobar,Residential,137,59771.481481,دوبلاكس - سكني
2022Q2,2022,2,المنطقة الشرقية,Dammam,Residential,185,39919.772727,دوبلاكس - سكني
2022Q2,2022,2,المنطقة الشرقية,Khobar,Residential,170,32375.959016,دور - سكني
2022Q2,2022,2,المنطقة الشرقية,Dammam,Residential,430,27374.427397,دور - سكني
2022Q2,2022,2,المنطقة الشرقية,Khobar,Residential,10872,19191.202227,شقة - سكني
2022Q2,2022,2,المنطقة الشرقية,Dammam,Residential,19690,17140.331616,شقة - سكني
2022Q2,2022,2,المنطقة الشرقية,Khobar,Residential,683,81744.583623,فيلا - سكني
2022Q2,2022,2,المنطقة الشرقية,Dammam,Residential,376,50258.629283,فيلا - سكني
2022Q2,2022,2,المنطقة الشرقية,Khobar,Commercial,1495,591.720911,محل - تجاري
2022Q2,2022,2,المنطقة الشرقية,Dammam,Commercial,3668,771.449748,محل - تجاري
2022Q2,2022,2,المنطقة الشرقية,Khobar,Commercial,505,792.987349,معرض تجاري - تجاري
2022Q2,2022,2,المنطقة الشرقية,Dammam,Commercial,690,784.886155,معرض تجاري - تجاري
2022Q2,2022,2,المنطقة الشرقية,Khobar,Commercial,702,422.403813,مكتب - تجاري
2022Q2,2022,2,المنطقة الشرقية,Dammam,Commercial,879,335.617556,مكتب - تجاري
2022Q3,2022,3,المنطقة الشرقية,Khobar,Residential,1387,13731.791428,استديو - سكني
2022Q3,2022,3,المنطقة الشرقية,Dammam,Residential,2933,11883.218135,استديو - سكني
2022Q3,2022,3,المنطقة الشرقية,Khobar,Residential,143,55668.382352,دوبلاكس - سكني
2022Q3,2022,3,المنطقة الشرقية,Dammam,Residential,224,39400.068627,دوبلاكس - سكني
2022Q3,2022,3,المنطقة الشرقية,Khobar,Residential,181,28512.179487,دور - سكني
2022Q3,2022,3,المنطقة الشرقية,Dammam,Residential,495,26630.350119,دور - سكني
2022Q3,2022,3,المنطقة الشرقية,Khobar,Residential,12735,19479.026703,شقة - سكني
2022Q3,2022,3,المنطقة الشرقية,Dammam,Residential,28001,16772.18199,شقة - سكني
2022Q3,2022,3,المنطقة الشرقية,Khobar,Residential,682,71725.431506,فيلا - سكني
2022Q3,2022,3,المنطقة الشرقية,Dammam,Residential,508,48065.368421,فيلا - سكني
2022Q3,2022,3,المنطقة الشرقية,Khobar,Commercial,1661,607.36646,محل - تجاري
2022Q3,2022,3,المنطقة الشرقية,Dammam,Commercial,3491,740.203744,محل - تجاري
2022Q3,2022,3,المنطقة الشرقية,Khobar,Commercial,426,951.426023,معرض تجاري - تجاري
2022Q3,2022,3,المنطقة الشرقية,Dammam,Commercial,566,862.342016,معرض تجاري - تجاري
2022Q3,2022,3,المنطقة الشرقية,Khobar,Commercial,865,450.029917,مكتب - تجاري
2022Q3,2022,3,المنطقة الشرقية,Dammam,Commercial,902,343.884024,مكتب - تجاري
2022Q4,2022,4,المنطقة الشرقية,Khobar,Residential,1312,13269.467475,استديو - سكني
2022Q4,2022,4,المنطقة الشرقية,Dammam,Residential,2708,12096.572946,استديو - سكني
2022Q4,2022,4,المنطقة الشرقية,Khobar,Residential,158,51601.246575,دوبلاكس - سكني
2022Q4,2022,4,المنطقة الشرقية,Dammam,Residential,248,39841.795555,دوبلاكس - سكني
2022Q4,2022,4,المنطقة الشرقية,Khobar,Residential,237,33405.40909,دور - سكني
2022Q4,2022,4,المنطقة الشرقية,Dammam,Residential,525,27407.433333,دور - سكني
2022Q4,2022,4,المنطقة الشرقية,Khobar,Residential,14723,19125.542966,شقة - سكني
2022Q4,2022,4,المنطقة الشرقية,Dammam,Residential,27143,17041.754873,شقة - سكني
2022Q4,2022,4,المنطقة الشرقية,Khobar,Residential,655,78725.885361,فيلا - سكني
2022Q4,2022,4,المنطقة الشرقية,Dammam,Residential,507,51171.587378,فيلا - سكني
2022Q4,2022,4,المنطقة الشرقية,Khobar,Commercial,1984,662.446714,محل - تجاري
2022Q4,2022,4,المنطقة الشرقية,Dammam,Commercial,4325,744.622237,محل - تجاري
2022Q4,2022,4,المنطقة الشرقية,Khobar,Commercial,557,704.845384,معرض تجاري - تجاري
2022Q4,2022,4,المنطقة الشرقية,Dammam,Commercial,726,723.395368,معرض تجاري - تجاري
2022Q4,2022,4,المنطقة الشرقية,Khobar,Commercial,891,437.61762,مكتب - تجاري
2022Q4,2022,4,المنطقة الشرقية,Dammam,Commercial,1117,345.651304,مكتب - تجاري
2023Q1,2023,1,المنطقة الشرقية,Khobar,Residential,1503,13239.203125,استديو - سكني
2023Q1,2023,1,المنطقة الشرقية,Dammam,Residential,2515,12176.447837,استديو - سكني
2023Q1,2023,1,المنطقة الشرقية,Khobar,Residential,165,56401.838028,دوبلاكس - سكني
2023Q1,2023,1,المنطقة الشرقية,Dammam,Residential,334,40152.610486,دوبلاكس - سكني
2023Q1,2023,1,المنطقة الشرقية,Khobar,Residential,225,28800.266666,دور - سكني
2023Q1,2023,1,المنطقة الشرقية,Dammam,Residential,516,26399.177829,دور - سكني
2023Q1,2023,1,المنطقة الشرقية,Khobar,Residential,14594,18948.037087,شقة - سكني
2023Q1,2023,1,المنطقة الشرقية,Dammam,Residential,28130,16941.142782,شقة - سكني
2023Q1,2023,1,المنطقة الشرقية,Khobar,Residential,753,79149.386398,فيلا - سكني
2023Q1,2023,1,المنطقة الشرقية,Dammam,Residential,574,50602.115062,فيلا - سكني
2023Q1,2023,1,المنطقة الشرقية,Khobar,Commercial,2258,663.46795,محل - تجاري
2023Q1,2023,1,المنطقة الشرقية,Dammam,Commercial,5150,767.993973,محل - تجاري
2023Q1,2023,1,المنطقة الشرقية,Khobar,Commercial,481,753.90808,معرض تجاري - تجاري
2023Q1,2023,1,المنطقة الشرقية,Dammam,Commercial,1129,805.252073,معرض تجاري - تجاري
2023Q1,2023,1,المنطقة الشرقية,Khobar,Commercial,1019,449.081495,مكتب - تجاري
2023Q1,2023,1,المنطقة الشرقية,Dammam,Commercial,1194,334.446189,مكتب - تجاري
2023Q2,2023,2,المنطقة الشرقية,Khobar,Residential,1397,13727.931072,استديو - سكني
2023Q2,2023,2,المنطقة الشرقية,Dammam,Residential,2608,11476.909732,استديو - سكني
2023Q2,2023,2,المنطقة الشرقية,Khobar,Residential,146,53675.841121,دوبلاكس - سكني
2023Q2,2023,2,المنطقة الشرقية,Dammam,Residential,237,40804.734883,دوبلاكس - سكني
2023Q2,2023,2,المنطقة الشرقية,Khobar,Residential,161,29649.206349,دور - سكني
2023Q2,2023,2,المنطقة الشرقية,Dammam,Residential,460,26891.859078,دور - سكني
2023Q2,2023,2,المنطقة الشرقية,Khobar,Residential,14436,19451.762552,شقة - سكني
2023Q2,2023,2,المنطقة الشرقية,Dammam,Residential,26816,16674.255722,شقة - سكني
2023Q2,2023,2,المنطقة الشرقية,Khobar,Residential,887,77620.384122,فيلا - سكني
2023Q2,2023,2,المنطقة الشرقية,Dammam,Residential,527,52961.182242,فيلا - سكني
2023Q2,2023,2,المنطقة الشرقية,Khobar,Commercial,1778,678.093998,محل - تجاري
2023Q2,2023,2,المنطقة الشرقية,Dammam,Commercial,3848,749.515726,محل - تجاري
2023Q2,2023,2,المنطقة الشرقية,Khobar,Commercial,517,902.432047,معرض تجاري - تجاري
2023Q2,2023,2,المنطقة الشرقية,Dammam,Commercial,561,774.148795,معرض تجاري - تجاري
2023Q2,2023,2,المنطقة الشرقية,Khobar,Commercial,701,429.473712,مكتب - تجاري
2023Q2,2023,2,المنطقة الشرقية,Dammam,Commercial,904,347.23375,مكتب - تجاري
2023Q3,2023,3,المنطقة الشرقية,Khobar,Residential,1467,14099.291038,استديو - سكني
2023Q3,2023,3,المنطقة الشرقية,Dammam,Residential,3412,12020.792514,استديو - سكني
2023Q3,2023,3,المنطقة الشرقية,Khobar,Residential,133,47639.227642,دوبلاكس - سكني
2023Q3,2023,3,المنطقة الشرقية,Dammam,Residential,284,43965.708171,دوبلاكس - سكني
2023Q3,2023,3,المنطقة الشرقية,Khobar,Residential,230,27881.818652,دور - سكني
2023Q3,2023,3,المنطقة الشرقية,Dammam,Residential,541,26606.30905,دور - سكني
2023Q3,2023,3,المنطقة الشرقية,Khobar,Residential,17040,20264.060864,شقة - سكني
2023Q3,2023,3,المنطقة الشرقية,Dammam,Residential,31765,17073.07881,شقة - سكني
2023Q3,2023,3,المنطقة الشرقية,Khobar,Residential,966,80773.133651,فيلا - سكني
2023Q3,2023,3,المنطقة الشرقية,Dammam,Residential,683,52740.45,فيلا - سكني
2023Q3,2023,3,المنطقة الشرقية,Khobar,Commercial,2185,625.844984,محل - تجاري
2023Q3,2023,3,المنطقة الشرقية,Dammam,Commercial,5109,1011.118699,محل - تجاري
2023Q3,2023,3,المنطقة الشرقية,Khobar,Commercial,512,828.197078,معرض تجاري - تجاري
2023Q3,2023,3,المنطقة الشرقية,Dammam,Commercial,725,705.90407,معرض تجاري - تجاري
2023Q3,2023,3,المنطقة الشرقية,Khobar,Commercial,1187,420.993195,مكتب - تجاري
2023Q3,2023,3,المنطقة الشرقية,Dammam,Commercial,999,347.541317,مكتب - تجاري
2023Q4,2023,4,المنطقة الشرقية,Khobar,Residential,1606,13821.036681,استديو - سكني
2023Q4,2023,4,المنطقة الشرقية,Dammam,Residential,3181,11974.027755,استديو - سكني
2023Q4,2023,4,المنطقة الشرقية,Khobar,Residential,170,53911.986301,دوبلاكس - سكني
2023Q4,2023,4,المنطقة الشرقية,Dammam,Residential,339,44332.828478,دوبلاكس - سكني
2023Q4,2023,4,المنطقة الشرقية,Khobar,Residential,251,31429.509803,دور - سكني
2023Q4,2023,4,المنطقة الشرقية,Dammam,Residential,589,27723.823647,دور - سكني
2023Q4,2023,4,المنطقة الشرقية,Khobar,Residential,18490,19650.963067,شقة - سكني
2023Q4,2023,4,المنطقة الشرقية,Dammam,Residential,35139,17099.801892,شقة - سكني
2023Q4,2023,4,المنطقة الشرقية,Khobar,Residential,878,83883.002541,فيلا - سكني
2023Q4,2023,4,المنطقة الشرقية,Dammam,Residential,731,51931.450511,فيلا - سكني
2023Q4,2023,4,المنطقة الشرقية,Khobar,Commercial,2380,651.900226,محل - تجاري
2023Q4,2023,4,المنطقة الشرقية,Dammam,Commercial,4942,693.939053,محل - تجاري
2023Q4,2023,4,المنطقة الشرقية,Khobar,Commercial,637,683.733506,معرض تجاري - تجاري
2023Q4,2023,4,المنطقة الشرقية,Dammam,Commercial,783,767.16122,معرض تجاري - تجاري
2023Q4,2023,4,المنطقة الشرقية,Khobar,Commercial,1020,437.54717,مكتب - تجاري
2023Q4,2023,4,المنطقة الشرقية,Dammam,Commercial,1296,338.93598,مكتب - تجاري
2024Q1,2024,1,المنطقة الشرقية,Khobar,Residential,2183,12997.151011,استديو - سكني
2024Q1,2024,1,المنطقة الشرقية,Dammam,Residential,3917,12331.757148,استديو - سكني
2024Q1,2024,1,المنطقة الشرقية,Khobar,Residential,188,47625.768361,دوبلاكس - سكني
2024Q1,2024,1,المنطقة الشرقية,Dammam,Residential,357,40911.541033,دوبلاكس - سكني
2024Q1,2024,1,المنطقة الشرقية,Khobar,Residential,294,28037.231818,دور - سكني
2024Q1,2024,1,المنطقة الشرقية,Dammam,Residential,612,26748.641025,دور - سكني
2024Q1,2024,1,المنطقة الشرقية,Khobar,Residential,20924,19663.936215,شقة - سكني
2024Q1,2024,1,المنطقة الشرقية,Dammam,Residential,35846,17604.602471,شقة - سكني
2024Q1,2024,1,المنطقة الشرقية,Khobar,Residential,1060,78551.329718,فيلا - سكني
2024Q1,2024,1,المنطقة الشرقية,Dammam,Residential,726,56417.742671,فيلا - سكني
2024Q1,2024,1,المنطقة الشرقية,Khobar,Commercial,2757,605.499645,محل - تجاري
2024Q1,2024,1,المنطقة الشرقية,Dammam,Commercial,5215,706.93425,محل - تجاري
2024Q1,2024,1,المنطقة الشرقية,Khobar,Commercial,665,705.230518,معرض تجاري - تجاري
2024Q1,2024,1,المنطقة الشرقية,Dammam,Commercial,1071,787.210233,معرض تجاري - تجاري
2024Q1,2024,1,المنطقة الشرقية,Khobar,Commercial,1339,467.714464,مكتب - تجاري
2024Q1,2024,1,المنطقة الشرقية,Dammam,Commercial,1503,335.194272,مكتب - تجاري
2024Q2,2024,2,المنطقة الشرقية,Khobar,Residential,1986,13516.86151,استديو - سكني
2024Q2,2024,2,المنطقة الشرقية,Dammam,Residential,3370,12089.083014,استديو - سكني
2024Q2,2024,2,المنطقة الشرقية,Khobar,Residential,172,48322.961538,دوبلاكس - سكني
2024Q2,2024,2,المنطقة الشرقية,Dammam,Residential,246,44230.666666,دوبلاكس - سكني
2024Q2,2024,2,المنطقة الشرقية,Khobar,Residential,207,27657.421383,دور - سكني
2024Q2,2024,2,المنطقة الشرقية,Dammam,Residential,498,27902.389021,دور - سكني
2024Q2,2024,2,المنطقة الشرقية,Khobar,Residential,18340,20349.35762,شقة - سكني
2024Q2,2024,2,المنطقة الشرقية,Dammam,Residential,30689,17904.94913,شقة - سكني
2024Q2,2024,2,المنطقة الشرقية,Khobar,Residential,1072,88365.021739,فيلا - سكني
2024Q2,2024,2,المنطقة الشرقية,Dammam,Residential,679,57323.716262,فيلا - سكني
2024Q2,2024,2,المنطقة الشرقية,Khobar,Commercial,2154,637.759994,محل - تجاري
2024Q2,2024,2,المنطقة الشرقية,Dammam,Commercial,5924,1046.501125,محل - تجاري
2024Q2,2024,2,المنطقة الشرقية,Khobar,Commercial,576,812.815468,معرض تجاري - تجاري
2024Q2,2024,2,المنطقة الشرقية,Dammam,Commercial,848,765.958499,معرض تجاري - تجاري
2024Q2,2024,2,المنطقة الشرقية,Khobar,Commercial,1155,464.605367,مكتب - تجاري
2024Q2,2024,2,المنطقة الشرقية,Dammam,Commercial,1177,354.572884,مكتب - تجاري
2024Q3,2024,3,المنطقة الشرقية,Khobar,Residential,1794,14750.03894,استديو - سكني
2024Q3,2024,3,المنطقة الشرقية,Dammam,Residential,3928,12326.286337,استديو - سكني
2024Q3,2024,3,المنطقة الشرقية,Khobar,Residential,149,45326.985294,دوبلاكس - سكني
2024Q3,2024,3,المنطقة الشرقية,Dammam,Residential,317,38182.204946,دوبلاكس - سكني
2024Q3,2024,3,المنطقة الشرقية,Khobar,Residential,279,28912.333333,دور - سكني
2024Q3,2024,3,المنطقة الشرقية,Dammam,Residential,567,27334.477223,دور - سكني
2024Q3,2024,3,المنطقة الشرقية,Khobar,Residential,20219,20968.794111,شقة - سكني
2024Q3,2024,3,المنطقة الشرقية,Dammam,Residential,37667,18198.264437,شقة - سكني
2024Q3,2024,3,المنطقة الشرقية,Khobar,Residential,1363,87932.618149,فيلا - سكني
2024Q3,2024,3,المنطقة الشرقية,Dammam,Residential,810,57485.630215,فيلا - سكني
2024Q3,2024,3,المنطقة الشرقية,Khobar,Commercial,2410,637.354627,محل - تجاري
2024Q3,2024,3,المنطقة الشرقية,Dammam,Commercial,5112,707.32443,محل - تجاري
2024Q3,2024,3,المنطقة الشرقية,Khobar,Commercial,575,810.57016,معرض تجاري - تجاري
2024Q3,2024,3,المنطقة الشرقية,Dammam,Commercial,943,751.888099,معرض تجاري - تجاري
2024Q3,2024,3,المنطقة الشرقية,Khobar,Commercial,1031,470.78459,مكتب - تجاري
2024Q3,2024,3,المنطقة الشرقية,Dammam,Commercial,1408,346.535478,مكتب - تجاري
2024Q4,2024,4,المنطقة الشرقية,Khobar,Residential,1994,14571.614843,استديو - سكني
2024Q4,2024,4,المنطقة الشرقية,Dammam,Residential,4733,12800.305283,استديو - سكني
2024Q4,2024,4,المنطقة الشرقية,Khobar,Residential,196,47477.653179,دوبلاكس - سكني
2024Q4,2024,4,المنطقة الشرقية,Dammam,Residential,341,39974.554794,دوبلاكس - سكني
2024Q4,2024,4,المنطقة الشرقية,Khobar,Residential,273,32587.524886,دور - سكني
2024Q4,2024,4,المنطقة الشرقية,Dammam,Residential,659,28844.75514,دور - سكني
2024Q4,2024,4,المنطقة الشرقية,Khobar,Residential,22708,20695.460249,شقة - سكني
2024Q4,2024,4,المنطقة الشرقية,Dammam,Residential,39212,18469.11369,شقة - سكني
2024Q4,2024,4,المنطقة الشرقية,Khobar,Residential,1260,81566.400835,فيلا - سكني
2024Q4,2024,4,المنطقة الشرقية,Dammam,Residential,986,57581.593406,فيلا - سكني
2024Q4,2024,4,المنطقة الشرقية,Khobar,Commercial,2976,668.305115,محل - تجاري
2024Q4,2024,4,المنطقة الشرقية,Dammam,Commercial,6342,778.112699,محل - تجاري
2024Q4,2024,4,المنطقة الشرقية,Khobar,Commercial,748,667.447181,معرض تجاري - تجاري
2024Q4,2024,4,المنطقة الشرقية,Dammam,Commercial,1009,816.924025,معرض تجاري - تجاري
2024Q4,2024,4,المنطقة الشرقية,Khobar,Commercial,1250,462.680926,مكتب - تجاري
2024Q4,2024,4,المنطقة الشرقية,Dammam,Commercial,1665,351.999464,مكتب - تجاري
2019Q1,2019,1,الجوف,Sakaka,Residential,56,10782.666666,استديو - سكني
2019Q1,2019,1,الجوف,Sakaka,Residential,4,12450.0,دوبلاكس - سكني
2019Q1,2019,1,الجوف,Sakaka,Residential,6,20166.666666,دور - سكني
2019Q1,2019,1,الجوف,Sakaka,Residential,214,12314.674418,شقة - سكني
2019Q1,2019,1,الجوف,Sakaka,Commercial,6,214.444445,محل - تجاري
2019Q2,2019,2,الجوف,Sakaka,Residential,16,17900.0,استديو - سكني
2019Q2,2019,2,الجوف,Sakaka,Residential,11,25009.90909,دور - سكني
2019Q2,2019,2,الجوف,Sakaka,Residential,264,13064.660714,شقة - سكني
2019Q2,2019,2,الجوف,Sakaka,Residential,4,32000.0,فيلا - سكني
2019Q2,2019,2,الجوف,Sakaka,Commercial,31,356.806714,محل - تجاري
2019Q2,2019,2,الجوف,Sakaka,Commercial,2,198.4127,معرض تجاري - تجاري
2019Q2,2019,2,الجوف,Sakaka,Commercial,1,75.0,مكتب - تجاري
2019Q3,2019,3,الجوف,Sakaka,Residential,90,11582.608695,استديو - سكني
2019Q3,2019,3,الجوف,Sakaka,Residential,1,10200.0,دوبلاكس - سكني
2019Q3,2019,3,الجوف,Sakaka,Residential,15,20906.666666,دور - سكني
2019Q3,2019,3,الجوف,Sakaka,Residential,639,13013.857749,شقة - سكني
2019Q3,2019,3,الجوف,Sakaka,Residential,2,21666.5,فيلا - سكني
2019Q3,2019,3,الجوف,Sakaka,Commercial,167,452.755064,محل - تجاري
2019Q3,2019,3,الجوف,Sakaka,Commercial,2,248.015875,معرض تجاري - تجاري
2019Q3,2019,3,الجوف,Sakaka,Commercial,2,421.42857,مكتب - تجاري
2019Q4,2019,4,الجوف,Sakaka,Residential,62,9928.301886,استديو - سكني
2019Q4,2019,4,الجوف,Sakaka,Residential,1,12000.0,دوبلاكس - سكني
2019Q4,2019,4,الجوف,Sakaka,Residential,14,21414.285714,دور - سكني
2019Q4,2019,4,الجوف,Sakaka,Residential,719,12340.452272,شقة - سكني
2019Q4,2019,4,الجوف,Sakaka,Residential,2,32000.0,فيلا - سكني
2019Q4,2019,4,الجوف,Sakaka,Commercial,380,453.44624,محل - تجاري
2019Q4,2019,4,الجوف,Sakaka,Commercial,1,247.52475,معرض تجاري - تجاري
2019Q4,2019,4,الجوف,Sakaka,Commercial,3,281.21693,مكتب - تجاري
2020Q1,2020,1,الجوف,Sakaka,Residential,61,10069.565217,استديو - سكني
2020Q1,2020,1,الجوف,Sakaka,Residential,1,18000.0,دوبلاكس - سكني
2020Q1,2020,1,الجوف,Sakaka,Residential,27,31139.6,دور - سكني
2020Q1,2020,1,الجوف,Sakaka,Residential,723,12143.079422,شقة - سكني
2020Q1,2020,1,الجوف,Sakaka,Residential,1,35000.0,فيلا - سكني
2020Q1,2020,1,الجوف,Sakaka,Commercial,197,384.641718,محل - تجاري
